,AgencySystem_Name,SiteSystem_Name,Agency_Id,Site_Id,Site_AgencyId,Site_Status,site_lat,site_long,site_zip_lat,site_zip_long,site_address
17511,CLEAR LAKE SCHOOL DISTRICT,DISTRICT OFFICE,20058,33823.0,20058.0,active,45.2401123,-92.2694176,45.229645,-92.2186,"1101 3rd Street Southwest Clear Lake WI, 54005"
17512,ZZZCOCKER SPANIEL RESOURCES,ZZZCOCKER SPANIEL RESOURCES,20059,33824.0,20059.0,active,44.8908529,-92.7467376,44.844482,-92.5976,"269 PLAINVIEW DRIVE RIVER FALLS WI, 54022"
17513,DEER PARK PUBLIC LIBRARY,DEER PARK PUBLIC LIBRARY,20060,33826.0,20060.0,active,45.1878223,-92.3866165,45.197983,-92.349525,"112 Front Street West Deer Park WI, 54007"
17514,GERALDINE E. ANDERSON VILLAGE LIBRARY,GERALDINE E. ANDERSON VILLAGE LIBRARY,20061,33827.0,20061.0,active,45.3549514,-92.6336318,45.35438,-92.596695,"117 Central Avenue South Dresser WI, 54009"
17515,ALLIED EMERGENCY SERVICES,ALLIED EMERGENCY SERVICES,20062,33828.0,20062.0,active,45.3544928,-92.626785,45.35438,-92.596695,"240 EAST STATE STREET DRESSER WI, 54009"
17516,ELLSWORTH FIRE SERVICES ASSOCIATION,ELLSWORTH FIRE STATION,20063,33829.0,20063.0,active,44.7308919,-92.4852237,44.696228,-92.47004,"427 Spruce Street Ellsworth WI, 54011"
17517,ELLSWORTH PUBLIC LIBRARY,ELLSWORTH PUBLIC LIBRARY,20064,33830.0,20064.0,active,44.7323812,-92.482402,44.696228,-92.47004,"312 West Main Street Ellsworth WI, 54011"
17518,ELLSWORTH SCHOOL DISTRICT,COMMUNITY EDUCATION OFFICE,20065,33831.0,20065.0,active,44.7263296,-92.4828272,44.696228,-92.47004,"323 West Hillcrest Street Special Education Office  Ellsworth WI, 54011"
17519,ELLSWORTH SCHOOL DISTRICT,DISTRICT OFFICE,20065,33832.0,20065.0,active,44.7259587,-92.4806951,44.696228,-92.47004,"445 South Piety Street Ellsworth WI, 54011"
17520,ELLSWORTH VILLAGE POLICE DEPARTMENT,ELLSWORTH VILLAGE POLICE STATION,20066,33833.0,20066.0,active,44.7328122,-92.4827885,44.696228,-92.47004,"130 North Chestnut Street Ellsworth WI, 54011"
17521,ELMWOOD AREA FIRE DEPARTMENT,ELMWOOD AREA FIRE STATION,20067,33834.0,20067.0,active,44.781266,-92.1503069,44.751686,-92.16393,"225 North Woodworth Street Elmwood WI, 54740"
17522,ELMWOOD SCHOOL DISTRICT,ELMWOOD SCHOOL DISTRICT,20068,33835.0,20068.0,active,44.7775021,-92.1537728,44.751686,-92.16393,"213 Scott Street South Elmwood WI, 54740"
17523,ENDEAVORS ADULT DEVELOPMENT CENTER,ENDEAVORS ADULT DEVELOPMENT CENTER,20069,33836.0,20069.0,active,45.4528497,-92.4694529,45.454613,-92.37101,"101 150th Street Balsam Lake WI, 54810"
17524,FAMILY RESOURCE CENTER ST CROIX VALLEY,FAMILY RESOURCE CENTER ST CROIX VALLEY,20070,33837.0,20070.0,active,44.9669457,-92.3733217,44.969284,-92.36754,"857 Main Street Baldwin WI, 54002"
17525,FIVE LOAVES FOOD SHELF AND CLOTHING CENTER,FIVE LOAVES FOOD SHELF,20071,33838.0,20071.0,active,45.119932,-92.5386659,45.125397,-92.502235,"144 West 3rd Street SUITE D New Richmond WI, 54017"
17526,FIVE LOAVES FOOD SHELF AND CLOTHING CENTER,TWO FISH THRIFT STORE,20071,33839.0,20071.0,active,45.119932,-92.5386659,45.125397,-92.502235,"144 West 3rd Street New Richmond WI, 54017"
17527,FREDERIC POLICE DEPARTMENT,FREDERIC POLICE STATION,20072,33840.0,20072.0,active,45.6591069,-92.4655232,45.675533,-92.38253,"110 Oak Street East Frederic WI, 54837"
17528,FREDERIC PUBLIC LIBRARY,FREDERIC PUBLIC LIBRARY,20073,33841.0,20073.0,active,45.658998,-92.4672754,45.675533,-92.38253,"127 Oak Street West Frederic WI, 54837"
17529,FREDERIC HOUSING AUTHORITY,GOLDEN OAKS APARTMENTS,20074,33842.0,20074.0,active,45.6582843,-92.4740904,45.675533,-92.38253,"104 3rd Avenue South Frederic WI, 54837"
17530,FREDERIC HOUSING AUTHORITY,SUNRISE APARTMENTS,20074,33843.0,20074.0,active,45.6589961,-92.463893,45.675533,-92.38253,"100 Lake Avenue South Frederic WI, 54837"
17531,FREE CLINIC OF PIERCE AND ST CROIX COUNTIES,RIVER FALLS AREA HOSPITAL,20075,33844.0,20075.0,active,44.8647749,-92.6023451,44.844482,-92.5976,"1629 East Division Street River Falls WI, 54022"
17532,GLENWOOD CITY OFFICES,GLENWOOD CITY HALL,20076,33845.0,20076.0,active,45.0589525,-92.1745764,45.076973,-92.24775,"217 West Oak Street Glenwood City WI, 54013"
17533,GLENWOOD CITY PUBLIC LIBRARY,GLENWOOD CITY PUBLIC LIBRARY,20077,33846.0,20077.0,active,45.0589525,-92.1745764,45.076973,-92.24775,"217 West Oak Street Glenwood City WI, 54013"
17534,GLENWOOD CITY SCHOOL DISTRICT,DISTRICT OFFICE,20078,33847.0,20078.0,active,45.0530717,-92.1555961,45.076973,-92.24775,"850 Maple Street Glenwood City WI, 54013"
17535,GLENWOOD POLICE DEPARTMENT,GLENWOOD CITY POLICE STATION,20079,33848.0,20079.0,active,45.0590047,-92.1727879,45.076973,-92.24775,"113 West Oak Street Glenwood City WI, 54013"
17536,GREGORY'S GIFT OF HOPE,GREGORY'S GIFT OF HOPE,20080,33849.0,20080.0,active,45.060958,-92.538095,45.125397,-92.502235,"1374 Wisconsin 65 New Richmond WI, 54017"
17537,HAMMOND POLICE DEPARTMENT,HAMMOND POLICE STATION,20081,33850.0,20081.0,active,44.9814049,-92.43682,44.956367,-92.46586,"455 Davis Street Hammond WI, 54015"
17538,HAVE A HEART,ZZZADMINISTRATIVE OFFICES,20082,33851.0,20082.0,active,44.8183614,-92.6535466,44.844482,-92.5976,"W10356 WISCONSIN 29 RIVER FALLS WI, 54022"
17539,HAVE A HEART,ZZZCLARKE DAMON VILLA,20082,33852.0,20082.0,active,44.8583619,-92.6015441,44.844482,-92.5976,"1685 SUNWOOD COURT RIVER FALLS WI, 54022"
17540,HAVE A HEART,HAVE A HEART,20082,38094.0,20082.0,active,44.8179645,-92.6535934,44.844482,-92.5976,"W10356 Wisconsin 29 River Falls WI, 54022"
17541,HAZEL MACKIN COMMUNITY LIBRARY,HAZEL MACKIN COMMUNITY LIBRARY,20083,33853.0,20083.0,active,44.9830309,-92.5577441,44.97971,-92.55295,"311 West Warren Street Roberts WI, 54023"
17542,HUDSON AREA CHAMBER OF COMMERCE AND TOURISM BUREAU,HUDSON AREA CHAMBER OF COMMERCE,20084,33854.0,20084.0,active,44.9726875,-92.7569617,44.97084,-92.700264,"219 2nd Street Hudson WI, 54016"
17543,HUDSON AREA PUBLIC LIBRARY,HUDSON AREA PUBLIC LIBRARY,20085,33855.0,20085.0,active,44.977357,-92.7582302,44.97084,-92.700264,"700 1st Street Hudson WI, 54016"
17544,HUDSON CITY OFFICES,HUDSON CITY HALL,20086,33856.0,20086.0,active,44.9751184,-92.7558705,44.97084,-92.700264,"505 3rd Street Hudson WI, 54016"
17545,HUDSON FIRE DEPARTMENT,HUDSON FIRE STATION,20087,33857.0,20087.0,active,44.9646341,-92.7296955,44.97084,-92.700264,"2121 Ward Avenue Hudson WI, 54016"
17546,HUDSON POLICE DEPARTMENT,HUDSON POLICE STATION,20088,33858.0,20088.0,active,44.9770821,-92.7567552,44.97084,-92.700264,"101 VINE STREET HUDSON WI, 54016"
17547,HUDSON PUBLIC WORKS DEPARTMENT,HUDSON PUBLIC WORKS DEPARTMENT,20089,33859.0,20089.0,active,44.9750056,-92.7558489,44.97084,-92.700264,"503 3rd Street Hudson WI, 54016"
17548,HUDSON SCHOOL DISTRICT,DISTRICT OFFICE,20090,33860.0,20090.0,active,44.9688967,-92.6725389,44.97084,-92.700264,"644 Brakke Drive Hudson WI, 54016"
17549,HUDSON SCHOOL DISTRICT,ZZZNUTRITION SERVICES OFFICE,20090,33861.0,20090.0,active,44.9792934,-92.7383447,44.97084,-92.700264,"1501 Vine Street Hudson WI, 54016"
17550,HUDSON SCHOOL DISTRICT,SCHOOL AGE CARE OFFICE,20090,33862.0,20090.0,active,44.9814903,-92.7531341,44.97084,-92.700264,"421 Oak Street Hudson WI, 54016"
17551,HUDSON SCHOOL DISTRICT,STAND-BY-ME MENTORING PARTNERSHIP OFFICE,20090,33863.0,20090.0,active,44.9676246,-92.7393726,44.97084,-92.700264,"340 13th Street South Hudson WI, 54016"
17552,HUDSON UNITED METHODIST CHURCH,HUDSON UNITED METHODIST CHURCH,20091,33864.0,20091.0,active,44.9709098,-92.7399566,44.97084,-92.700264,"1401 Laurel Avenue Hudson WI, 54016"
17553,INTERFAITH CAREGIVERS OF POLK COUNTY,INTERFAITH CAREGIVERS OF POLK COUNTY,20092,33865.0,20092.0,active,45.3967531,-92.5713598,45.49458,-92.638405,"2000 U.S. 8 Suite 1 Saint Croix Falls WI, 54024"
17554,KINSHIP OF POLK COUNTY,POLK COUNTY GOVERNMENT CENTER,20093,33866.0,20093.0,active,45.4543768,-92.4669103,45.454613,-92.37101,"200 Polk County Plaza Suite 100 Balsam Lake WI, 54810"
17555,LOAVES AND FISHES INTERFAITH FOOD PANTRY,LOAVES AND FISHES INTERFAITH FOOD PANTRY,20094,33867.0,20094.0,active,45.5788049,-92.4806996,45.577274,-92.44769,"300 NORTH 1ST STREET LUCK WI, 54853"
17556,LUCK PUBLIC LIBRARY,LUCK PUBLIC LIBRARY,20095,33868.0,20095.0,active,45.573616,-92.4828073,45.577274,-92.44769,"301 MAIN STREET SOUTH LUCK WI, 54853"
17557,ZZZMAYO CLINIC HEALTH SYSTEM - RED CEDAR IN ELMWOOD,ZZZMAYO CLINIC ELMWOOD,20096,33869.0,20096.0,active,44.7819442,-92.1438914,44.751686,-92.16393,"236 SPRINGER AVENUE ELMWOOD WI, 54740"
17558,MAYO CLINIC HEALTH SYSTEM - RED CEDAR IN GLENWOOD CITY,MAYO CLINIC GLENWOOD CITY,20097,33870.0,20097.0,active,45.058417,-92.170103,45.076973,-92.24775,"219 East Oak Street Glenwood City WI, 54013"
17559,MAYO CLINIC HEALTH SYSTEM - RED WING IN ELLSWORTH,MAYO CLINIC ELLSWORTH,20098,33871.0,20098.0,active,44.7398081,-92.4877362,44.696228,-92.47004,"530 WEST CAIRNS STREET ELLSWORTH WI, 54011"
17560,MILLTOWN PUBLIC LIBRARY,MILLTOWN PUBLIC LIBRARY,20099,33873.0,20099.0,active,45.526471,-92.5058597,45.524536,-92.45821,"61 MAIN STREET WEST MILLTOWN WI, 54858"
17561,NAMI ST CROIX VALLEY (NATIONAL ALLIANCE ON MENTAL ILLNESS),NAMI ST CROIX VALLEY,20100,34732.0,20100.0,active,44.858921,-92.5792482,44.844482,-92.5976," River Falls WI, 54022"
17562,NEW RICHMOND CITY OFFICES,NEW RICHMOND CIVIC CENTER,20101,33874.0,20101.0,active,45.1224196,-92.5364429,45.125397,-92.502235,"156 East 1st Street New Richmond WI, 54017"
17563,ZZZNEW RICHMOND COMMUNITY EDUCATION,ZZZNEW RICHMOND COMMUNITY EDUCATION,20102,33875.0,20102.0,active,45.1121963,-92.5256286,45.125397,-92.502235,"837 EAST 11TH STREET NEW RICHMOND WI, 54017"
17564,NEW RICHMOND FIRE AND RESCUE,NEW RICHMOND FIRE STATION,20103,33876.0,20103.0,active,45.1223744,-92.5356483,45.125397,-92.502235,"106 South Arch Avenue New Richmond WI, 54017"
17565,NEW RICHMOND POLICE DEPARTMENT,NEW RICHMOND POLICE STATION,20104,33877.0,20104.0,active,45.1056644,-92.5388741,45.125397,-92.502235,"1443 Campus Drive New Richmond WI, 54017"
17566,NEW RICHMOND SCHOOL DISTRICT,DISTRICT OFFICE,20105,33878.0,20105.0,active,45.1123685,-92.5254151,45.125397,-92.502235,"837 East 11th Street New Richmond WI, 54017"
17567,NORTH HUDSON POLICE DEPARTMENT,NORTH HUDSON POLICE STATION,20106,33880.0,20106.0,active,44.9934165,-92.7556825,44.97084,-92.700264,"400 7th Street North Hudson WI, 54016"
17568,NORTHWOODS HOMELESS SHELTERS,NORTHWOODS HOMELESS SHELTERS,20107,33881.0,20107.0,active,45.3069062,-92.3621369,45.343746,-92.36489," Amery WI, 54001"
17569,OPEN CUPBOARD,OPEN CUPBOARD,20108,33882.0,20108.0,active,45.3200296,-92.7029502,45.283783,-92.63103,"406 2nd Avenue Osceola WI, 54020"
17570,OPERATION HELP,OPERATION HELP,20109,33883.0,20109.0,active,44.9795081,-92.7544746,44.97084,-92.700264,"901 4th Street Suite 214 Hudson WI, 54016"
17571,OSCEOLA FIRE DEPARTMENT,OSCEOLA FIRE STATION,20110,33884.0,20110.0,active,45.3044324,-92.6991183,45.283783,-92.63103,"657 Wisconsin 35 Osceola WI, 54020"
17572,OSCEOLA MEDICAL CENTER,OSCEOLA MEDICAL CENTER,20111,33885.0,20111.0,active,45.3017383,-92.7005675,45.283783,-92.63103,"2600 65TH AVENUE OSCEOLA WI, 54020"
17573,OSCEOLA MEDICAL CENTER,WILD RIVER FITNESS CENTER,20111,33886.0,20111.0,active,45.3028385,-92.7005926,45.283783,-92.63103,"2630 65th Avenue Osceola WI, 54020"
17574,OSCEOLA POLICE DEPARTMENT,OSCEOLA POLICE STATION,20112,33887.0,20112.0,active,45.3216628,-92.703826,45.283783,-92.63103,"310 Chieftain Street Osceola WI, 54020"
17575,WILBERG MEMORIAL PUBLIC LIBRARY OF OSCEOLA,WILBERG MEMORIAL PUBLIC LIBRARY OF OSCEOLA,20113,33888.0,20113.0,active,45.3216628,-92.703826,45.283783,-92.63103,"310 Chieftain Street Osceola WI, 54020"
17576,OSCEOLA SCHOOL DISTRICT,DISTRICT OFFICE,20114,33890.0,20114.0,active,45.3307889,-92.6906308,45.283783,-92.63103,"331 Middle School Drive Osceola WI, 54020"
17577,OSCEOLA SCHOOL DISTRICT,ZZZTRANSPORTATION OFFICE,20114,33891.0,20114.0,active,45.3092264,-92.6778834,45.283783,-92.63103,"501 Simmon Drive Osceola WI, 54020"
17578,OUR NEIGHBORS' PLACE,DAY CENTER,20115,33892.0,20115.0,active,44.8447325,-92.6298217,44.844482,-92.5976,"122 West Johnson Street River Falls WI, 54022"
17579,PARK VIEW COMMUNITY CAMPUS,PARK PLACE COMMUNITY CAMPUS,20116,33894.0,20116.0,active,44.9551631,-92.2911893,44.946022,-92.26784,"220 Lockwood Street Woodville WI, 54028"
17580,PARK VIEW COMMUNITY CAMPUS,PARK VIEW HEIGHTS,20116,48122.0,20116.0,active,44.9551749,-92.28409,44.946022,-92.26784,"318 Norske Street Woodville WI, 54028"
17581,PARK VIEW COMMUNITY CAMPUS,PARK PLACE,20116,48123.0,20116.0,active,44.9550281,-92.2907483,44.946022,-92.26784,"210 Lockwood Street Woodville WI, 54028"
17582,PIERCE COUNTY CLERK,PIERCE COUNTY COURTHOUSE,20117,33896.0,20117.0,active,44.7324806,-92.4849704,44.696228,-92.47004,"414 West Main Street Room 101 Ellsworth WI, 54011"
17583,PIERCE COUNTY CIRCUIT COURT,PIERCE COUNTY COURTHOUSE,20118,33897.0,20118.0,active,44.7324806,-92.4849704,44.696228,-92.47004,"414 West Main Street Room 202 Ellsworth WI, 54011"
17584,PIERCE COUNTY DISTRICT ATTORNEY,PIERCE COUNTY COURTHOUSE,20119,33898.0,20119.0,active,44.7324806,-92.4849704,44.696228,-92.47004,"414 West Main Street Ellsworth WI, 54011"
17585,PIERCE COUNTY ECONOMIC SUPPORT,PIERCE COUNTY OFFICE BUILDING,20120,33899.0,20120.0,active,44.732612,-92.4850795,44.696228,-92.47004,"412 West Kinne Street Third FLoor Ellsworth WI, 54011"
17586,PIERCE COUNTY EMERGENCY MANAGEMENT,PIERCE COUNTY LAW ENFORCEMENT CENTER,20121,33900.0,20121.0,active,44.7446568,-92.489676,44.696228,-92.47004,"555 West Overlook Drive Ellsworth WI, 54011"
17587,HUNGER PREVENTION COUNCIL/ PIERCE COUNTY FOOD PANTRY,PIERCE COUNTY FOOD PANTRY,20122,33901.0,20122.0,active,44.7382324,-92.4861127,44.696228,-92.47004,"440 North Maple Street Ellsworth WI, 54011"
17588,PIERCE COUNTY HISTORICAL ASSOCIATION,PIERCE COUNTY HISTORICAL ASSOCIATION,20123,33902.0,20123.0,active,44.5843388,-92.447847,44.623207,-92.41759,"W6321 MAIN STREET BAY CITY WI, 54723"
17589,PIERCE COUNTY MEDICAL EXAMINER,ZZZPIERCE COUNTY COURTHOUSE,20124,33903.0,20124.0,active,44.732467,-92.4849701,44.696228,-92.47004,"414 WEST MAIN STREET ELLSWORTH WI, 54011"
17590,PIERCE COUNTY PARK DEPARTMENT,LEE-KAY FAMILY EDUCATIONAL FOREST SITE,20125,33904.0,20125.0,active,44.830182,-92.335865,44.837887,-92.255905,"N8072 410th Street Spring Valley WI, 54767"
17591,PIERCE COUNTY PARK DEPARTMENT,NUGGET LAKE COUNTY PARK,20125,33905.0,20125.0,active,44.6941534,-92.2239553,44.619484,-92.18083,"N4351 County Road HH Plum City WI, 54761"
17592,PIERCE COUNTY PARK DEPARTMENT,TRIMBELLE RECREATION AREA SITE,20125,33906.0,20125.0,active,44.7254654,-92.5804657,44.696228,-92.47004,"5154 County Road O Ellsworth WI, 54011"
17593,PIERCE COUNTY PUBLIC HEALTH,PIERCE COUNTY OFFICE BUILDING,20126,33907.0,20126.0,active,44.732612,-92.4850795,44.696228,-92.47004,"412 West Kinne Street Main Level, Room 171 Ellsworth WI, 54011"
17594,PIERCE COUNTY PUBLIC HEALTH,RIVER FALLS OFFICE,20126,33908.0,20126.0,active,44.8453038,-92.6080354,44.844482,-92.5976,"1234 South Wasson Lane Suite A River Falls WI, 54022"
17595,PIERCE COUNTY PUBLIC HEALTH,ZZZTEMPORARY FLU SHOT SITE,20126,36518.0,20126.0,active,44.8280924,-92.2560657,44.837887,-92.255905,"S1450 County Road Cc Spring Valley WI, 54767"
17596,PIERCE COUNTY PUBLIC HEALTH,ZZZTEMPORARY COVID 19 VACCINATION SITE,20126,36675.0,20126.0,active,44.7363039,-92.4838708,44.696228,-92.47004,"364 North Maple Street Ellsworth WI, 54011"
17597,PIERCE COUNTY PUBLIC HEALTH,ZZZCOVID-19 VACCINE CLINIC- RIVER FALLS HIGH SCHOOL,20126,37025.0,20126.0,active,44.8395479,-92.615361,44.844482,-92.5976,"818 Cemetery Road River Falls WI, 54022"
17598,PIERCE COUNTY PUBLIC HEALTH,ZZZCOVID-19 VACCINE CLINIC- PRESCOTT MALONE INTERMEDIATE SCHOOL,20126,37026.0,20126.0,active,44.7570531,-92.7893407,44.72023,-92.71659,"1220 Saint Croix Street Prescott WI, 54021"
17599,"PIERCE COUNTY REGISTER IN PROBATE, PROBATE REGISTRAR AND JUVENILE COURT CLERK",PIERCE COUNTY COURTHOUSE,20127,33909.0,20127.0,active,44.7324806,-92.4849704,44.696228,-92.47004,"414 West Main Street Room 201 Ellsworth WI, 54011"
17600,PIERCE COUNTY REGISTER OF DEEDS,PIERCE COUNTY COURTHOUSE,20128,33910.0,20128.0,active,44.7324806,-92.4849704,44.696228,-92.47004,"414 West Main Street Room 109 Ellsworth WI, 54011"
17601,SHERIFF DEPARTMENT OF PIERCE COUNTY,PIERCE COUNTY LAW ENFORCEMENT CENTER,20129,33911.0,20129.0,active,44.7446568,-92.489676,44.696228,-92.47004,"555 West Overlook Drive Ellsworth WI, 54011"
17602,PIERCE COUNTY SOLID WASTE - RECYCLING,PIERCE COUNTY SOLID WASTE-RECYCLING,20130,33912.0,20130.0,active,44.742322,-92.488191,44.696228,-92.47004,"707 North Maple Street Ellsworth WI, 54011"
17603,PIERCE COUNTY TREASURER,PIERCE COUNTY COURTHOUSE,20131,33913.0,20131.0,active,44.7324806,-92.4849704,44.696228,-92.47004,"414 West Main Street Room 102 Ellsworth WI, 54011"
17604,PIERCE COUNTY VETERANS SERVICE OFFICE,PIERCE COUNTY OFFICE BUILDING,20132,33914.0,20132.0,active,44.732612,-92.4850795,44.696228,-92.47004,"412 West Kinne Street Room 30 Ellsworth WI, 54011"
17605,PLUM CITY - UNION FIRE DEPARTMENT,PLUM CITY - UNION FIRE STATION,20133,33916.0,20133.0,active,44.6288875,-92.1893591,44.619484,-92.18083,"309 Maple Avenue East Plum City WI, 54761"
17606,ZZZPLUM CITY EVANGELICAL FREE CHURCH,ZZZPLUM CITY EVANGELICAL FREE CHURCH,20134,33917.0,20134.0,active,44.629372,-92.1908953,44.619484,-92.18083,"301 1ST STREET PLUM CITY WI, 54761"
17607,PLUM CITY PUBLIC LIBRARY,PLUM CITY PUBLIC LIBRARY,20135,33918.0,20135.0,active,44.6328675,-92.1923547,44.619484,-92.18083,"611 Main Street Plum City WI, 54761"
17608,PLUM CITY SCHOOL DISTRICT,DISTRICT OFFICE,20136,33919.0,20136.0,active,44.6363577,-92.1921626,44.619484,-92.18083,"907 Main Street Plum City WI, 54761"
17609,POLK COUNTY- UNIVERSITY OF WISCONSIN EXTENSION,POLK COUNTY GOVERNMENT CENTER,20137,33920.0,20137.0,active,45.454479,-92.467557,45.454613,-92.37101,"100 Polk County Plaza Suite 190 Balsam Lake WI, 54810"
17610,POLK COUNTY CHILD SUPPORT AGENCY,POLK COUNTY CHILD SUPPORT AGENCY,20138,33921.0,20138.0,active,45.451976,-92.4713954,45.454613,-92.37101,"1005 West Main Street Suite 100 Balsam Lake WI, 54810"
17611,POLK COUNTY CIRCUIT COURT,POLK COUNTY JUSTICE CENTER,20139,33922.0,20139.0,active,45.451976,-92.4713954,45.454613,-92.37101,"1005 West Main Street Suite 300 Balsam Lake WI, 54810"
17612,POLK COUNTY CLERK,POLK COUNTY GOVERNMENT CENTER,20140,33923.0,20140.0,active,45.454479,-92.467557,45.454613,-92.37101,"100 Polk County Plaza Balsam Lake WI, 54810"
17613,ZZZPOLK COUNTY COMMUNITY SERVICES,ZZZPOLK COUNTY GOVERNMENT CENTER,20141,33924.0,20141.0,active,45.454479,-92.467557,45.454613,-92.37101,"100 POLK COUNTY PLAZA Suite 50 BALSAM LAKE WI, 54810"
17614,POLK COUNTY DISTRICT ATTORNEY,POLK COUNTY JUSTICE CENTER,20142,33925.0,20142.0,active,45.451976,-92.4713954,45.454613,-92.37101,"1005 West Main Street Suite 700 Balsam Lake WI, 54810"
17615,POLK COUNTY EMERGENCY MANAGEMENT,POLK COUNTY JUSTICE CENTER,20143,33926.0,20143.0,active,45.451976,-92.4713954,45.454613,-92.37101,"1005 West Main Street Suite 900 Balsam Lake WI, 54810"
17616,POLK COUNTY HEALTH DEPARTMENT,POLK COUNTY GOVERNMENT CENTER,20144,33927.0,20144.0,active,45.454479,-92.467557,45.454613,-92.37101,"100 Polk County Plaza Suite 180 Balsam Lake WI, 54810"
17617,POLK COUNTY HEALTH DEPARTMENT,ZZZTEMPORARY COVID-19 TESTING SITE - Polk-Burnett Electric Coop,20144,36536.0,20144.0,active,45.4447375,-92.5513167,45.489834,-92.5553,"1001 State Road 35 Centuria WI, 54824"
17618,POLK COUNTY HEALTH DEPARTMENT,ZZZTEMPORARY COVID-19 TESTING SITE- Polk County Highway Building #2,20144,36622.0,20144.0,active,45.4509121,-92.4661672,45.454613,-92.37101,"901 Mallard Lane Balsam Lake WI, 54810"
17619,POLK COUNTY HEALTH DEPARTMENT,ZZZCOVID-19 VACCINE SITE- TURTLE LAKE,20144,36896.0,20144.0,active,45.3962768,-92.1676128,45.410477,-92.17604,"1305 10th Street Turtle Lake WI, 54889"
17620,POLK COUNTY HEALTH DEPARTMENT,ZZZCOVID-19 VACCINE SITE- SIREN,20144,36899.0,20144.0,active,45.7826744,-92.3812314,45.770428,-92.405975,"23943 Wisconsin 35 Siren WI, 54872"
17621,POLK COUNTY HEALTH DEPARTMENT,ZZZTEMPORARY VACCINE SITE- POLK COUNTY HIGHWAY BUILDING,20144,36923.0,20144.0,active,45.4509121,-92.4661672,45.454613,-92.37101,"901 Mallard Lane Balsam Lake WI, 54810"
17622,POLK COUNTY HEALTH DEPARTMENT,ZZZCOVID-19 VACCINE SITE- ST. CROIX FALLS,20144,36924.0,20144.0,active,45.3987673,-92.6091002,45.49458,-92.638405,"2191 U.S. 8 Saint Croix Falls WI, 54024"
17623,POLK COUNTY HEALTH DEPARTMENT,ZZZCOVID-19 VACCINE SITE- LUCK,20144,36927.0,20144.0,active,45.5702475,-92.4871842,45.577274,-92.44769,"151 West Butternut Avenue Luck WI, 54853"
17624,POLK COUNTY HEALTH DEPARTMENT,ZZZCOVID-19 VACCINE SITE- CUSHING,20144,36961.0,20144.0,active,45.5704049,-92.6537924,45.556606,-92.67257,"2460 Old State Road 87 Cushing WI, 54006"
17625,POLK COUNTY HEALTH DEPARTMENT,ZZZCOVID-19 VACCINE SITE- BALSAM LAKE,20144,36962.0,20144.0,active,45.452892,-92.4606479,45.454613,-92.37101,"507 West Main Street Balsam Lake WI, 54810"
17626,POLK COUNTY HEALTH DEPARTMENT,ZZZCOVID-19 VACCINE SITE- CENTURIA,20144,36963.0,20144.0,active,45.4498187,-92.5506453,45.489834,-92.5553,"501 Wisconsin 35 Centuria WI, 54824"
17627,POLK COUNTY HEALTH DEPARTMENT,ZZZCOVID-19 VACCINE SITE- FREDERIC,20144,36964.0,20144.0,active,45.6546048,-92.4672991,45.675533,-92.38253,"410 South Wisconsin Avenue Frederic WI, 54837"
17628,POLK COUNTY HEALTH DEPARTMENT,ZZZCOVID-19 VACCINE SITE- AMERY,20144,36965.0,20144.0,active,45.3071628,-92.3604198,45.343746,-92.36489,"131 Broadway Street East Amery WI, 54001"
17629,POLK COUNTY HEALTH DEPARTMENT,ZZZCOVID-19 VACCINE SITE- CLEAR LAKE,20144,36992.0,20144.0,active,45.2553938,-92.2711736,45.229645,-92.2186,"265 5th Street Northwest Clear Lake WI, 54005"
17630,POLK COUNTY HIGHWAY DEPARTMENT,POLK COUNTY HIGHWAY DEPARTMENT,20145,33928.0,20145.0,active,45.448028,-92.4685377,45.454613,-92.37101,"900 Pheasant Lane Balsam Lake WI, 54810"
17631,POLK COUNTY HOUSING AUTHORITY,POLK COUNTY HOUSING AUTHORITY,20146,33929.0,20146.0,active,45.3205993,-92.7022294,45.283783,-92.63103,"403 2nd Avenue Osceola WI, 54020"
17632,POLK COUNTY JOB CENTER,POLK COUNTY JOB CENTER,20147,33930.0,20147.0,active,45.4503469,-92.45332,45.454613,-92.37101,"317a West Main Street #2 Balsam Lake WI, 54810"
17633,POLK COUNTY MEDICAL EXAMINER'S OFFICE,POLK COUNTY JUSTICE CENTER,20148,33931.0,20148.0,active,45.454479,-92.467557,45.454613,-92.37101,"100 POLK COUNTY PLAZA Suite 180 BALSAM LAKE WI, 54810"
17634,POLK COUNTY REGISTER IN PROBATE,POLK COUNTY JUSTICE CENTER,20149,33932.0,20149.0,active,45.451976,-92.4713954,45.454613,-92.37101,"1005 West Main Street Suite 500 Balsam Lake WI, 54810"
17635,POLK COUNTY REGISTER OF DEEDS,POLK COUNTY GOVERNMENT CENTER,20150,33933.0,20150.0,active,45.454479,-92.467557,45.454613,-92.37101,"100 Polk County Plaza Suite 160 Balsam Lake WI, 54810"
17636,SHERIFF DEPARTMENT OF POLK COUNTY,POLK COUNTY JUSTICE CENTER,20151,33934.0,20151.0,active,45.451976,-92.4713954,45.454613,-92.37101,"1005 West Main Street Suite 900 Balsam Lake WI, 54810"
17637,POLK COUNTY TREASURER'S OFFICE,POLK COUNTY GOVERNMENT CENTER,20152,33935.0,20152.0,active,45.454479,-92.467557,45.454613,-92.37101,"100 Polk County Plaza Suite 150 Balsam Lake WI, 54810"
