Client_Id,Interaction_ClientId,Interaction_Id,Notes,Units,Amount,Site_Id,Agency_Id,Program_Id,Service_id,ShareOptIn,CostPerUnit,Taxonomy_Id,FundingAmount,Taxonomy_Code,Taxonomy_Name,DateOfReferral,Agency_ParentId,SiteSystem_Name,TaxonomyLink_Id,AgencySystem_Name,TaxonomyLink_Code,TaxonomyLink_Name,ProgramSystem_Name,ServiceSystem_Name,DateOfServiceProvided,InteractionReferral_Id,AgencySystem_ParentName,OptionListValue_ReasonUnmet
30270,30270,1217537,None,None,None,28397,None,None,55061,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,16173,'IMPACT - 211',None,None,None,None,None,'211 USE - EMOTIONAL/SUPPORTIVE LISTENING - MILWAUKEE COUNTY',None,1831615,'IMPACT',None
2843,2843,1217500,None,None,None,7489,754,None,54770,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,754,'GREAT RIVERS 2-1-1',None,'GREAT RIVERS 2-1-1',None,None,None,'SUPPORTIVE LISTENING - IN HOUSE USE',None,1831567,'GREAT RIVERS 2-1-1',None
2680,2680,1217489,None,None,None,7489,754,None,54770,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,754,'GREAT RIVERS 2-1-1',None,'GREAT RIVERS 2-1-1',None,None,None,'SUPPORTIVE LISTENING - IN HOUSE USE',None,1831541,'GREAT RIVERS 2-1-1',None
2843,2843,1217439,None,None,None,7489,754,None,54770,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,754,'GREAT RIVERS 2-1-1',None,'GREAT RIVERS 2-1-1',None,None,None,'SUPPORTIVE LISTENING - IN HOUSE USE',None,1831470,'GREAT RIVERS 2-1-1',None
2670,2670,1217384,None,None,None,None,None,None,None,None,None,414477,None,'TJ-3200.1600','Directory Assistance',None,None,None,None,None,None,None,None,None,None,1831354,None,None
25300,25300,1217362,None,None,None,29622,None,None,51711,None,None,411325,None,'NS-8000.5000-560','Medicare Enrollment',None,16750,'AGING AND DISABILITY RESOURCE CENTER (ADRC) OF KENOSHA COUNTY',None,None,None,None,None,'PUBLIC BENEFITS APPLICATION SITE',None,1831309,'AGING AND DISABILITY RESOURCE CENTER (ADRC) OF KENOSHA COUNTY',None
24183,24183,1217324,None,None,None,27055,None,None,63041,None,None,408259,None,'BV-8900.9300-250','Gas Service Payment Assistance',None,15476,'COMMUNITY ADVOCATES - JAMES LOVELL ST',None,None,None,None,None,'EMERGENCY RENT ASSISTANCE PROGRAM - ERAP (WERA)',None,1831249,'COMMUNITY ADVOCATES',None
2693,2693,1217135,None,None,None,7489,754,None,54770,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,754,'GREAT RIVERS 2-1-1',None,'GREAT RIVERS 2-1-1',None,None,None,'SUPPORTIVE LISTENING - IN HOUSE USE',None,1830894,'GREAT RIVERS 2-1-1',None
35048,35048,1217128,None,None,None,12627,None,None,63589,None,None,407939,None,'BH-3800.5000','Mortgage Payment Assistance',None,1904,'UNITED STATES DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT (HUD)',None,None,None,None,None,'COVID-19 MORTGAGE PAYMENT RELIEF',None,1830886,'UNITED STATES DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT (HUD)',None
35820,35820,1216916,None,28405,49744,407858,'Home Delivered Meals','AGING AND DISABILITY RESOURCE CENTER (ADRC) OF MILWAUKEE COUNTY - MARCIA P COGGS CENTER',None,'MEALS ON WHEELS','AGING AND DISABILITY RESOURCE CENTER (ADRC) OF MILWAUKEE COUNTY',None,None,None,None,None,None,None,None,None,None,None,None,'TI-1800.3000-100',16233,None,None,1830507
35820,35820,1216916,None,None,None,None,None,None,None,None,None,None,None,None,'BD-1800.2000',21862,None,None,1830506,None,28505,50074,414400,'Bedding/Linen Donation Programs','ST VINCENT DE PAUL SOCIETY - MILWAUKEE',None,'CLOTHING/HOUSEHOLD GOODS','ST VINCENT DE PAUL SOCIETY - MILWAUKEE'
35820,35820,1216916,None,None,None,'BD-5000.3500',16176,None,None,1830505,None,34906,58857,407761,'Food Pantries',"""SAINT PETER'S COMMUNITY CENTER""",None,'FOOD PANTRY','SAINT PETER LUTHERAN CHURCH',None,None,None,None,None,None,None,None,None
2693,2693,1216905,None,None,None,7489,754,None,54770,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,754,'GREAT RIVERS 2-1-1',None,'GREAT RIVERS 2-1-1',None,None,None,'SUPPORTIVE LISTENING - IN HOUSE USE',None,1830490,'GREAT RIVERS 2-1-1',None
37629,37629,1216892,None,None,None,28397,None,None,49700,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,16173,'IMPACT - 211',None,None,None,None,None,'211 USE - EMOTIONAL/SUPPORTIVE LISTENING-WAUKESHA COUNTY',None,1830473,'IMPACT',None
2680,2680,1216889,None,None,None,7489,754,None,54770,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,754,'GREAT RIVERS 2-1-1',None,'GREAT RIVERS 2-1-1',None,None,None,'SUPPORTIVE LISTENING - IN HOUSE USE',None,1830470,'GREAT RIVERS 2-1-1',None
26790,26790,1216887,None,63014,'Rent Payment Assistance',None,'SOCIAL DEVELOPMENT COMMISSION',None,None,None,None,None,None,15476,None,None,61863,'Rent Payment Assistance',None,'COMMUNITY ADVOCATES',None,None,None,None,None,None,15476,None
26790,26790,1216887,None,None,None,None,None,None,'BH-1800.1500-100',None,1830464,28929,407870,"""COMMUNITY ADVOCATES - MILWAUKEE WOMEN'S CENTER""","""DOMESTIC VIOLENCE EMERGENCY SHELTER - MILWAUKEE WOMEN'S CENTER""",None,None,None,None,None,None,'BH-3800.7000',None,1830467,27055,3,'COMMUNITY ADVOCATES - JAMES LOVELL ST','HOMELESS PREVENTION AND FINANCIAL ASSISTANCE PROGRAM'
26790,26790,1216887,None,None,16305,None,None,49963,'Domestic Violence Shelters',None,'SOJOURNER FAMILY PEACE CENTER',None,None,None,None,None,None,15476,None,None,64439,'Rent Payment Assistance',None,'MILWAUKEE RENTAL HOUSING RESOURCE CENTER',None,None,None,None
26790,26790,1216887,28622,407943,'SOCIAL DEVELOPMENT COMMISSION - NORTH AVE','MILWAUKEE EMERGENCY RENTAL ASSISTANCE PROGRAM - MERA (WERA)',None,None,None,None,None,None,'BH-1800.1500-100',None,1830465,27055,407943,'COMMUNITY ADVOCATES - JAMES LOVELL ST','HOMELESS PREVENTION AND FINANCIAL ASSISTANCE PROGRAM',None,None,None,None,None,None,'BH-0500.3140',None,1830468
26790,26790,1216887,None,None,None,None,None,None,16208,None,None,46804,'Domestic Violence Shelters',None,'COMMUNITY ADVOCATES',None,None,None,None,None,None,23570,None,None,61863,'Homelessness Prevention Programs',None,'COMMUNITY ADVOCATES'
26790,26790,1216887,None,'BH-3800.7000',None,1830463,28468,407870,'SOJOURNER FAMILY PEACE CENTER','DOMESTIC VIOLENCE SHELTER',None,None,None,None,None,None,'BH-3800.7000',None,1830466,37477,407943,'MILWAUKEE RENTAL HOUSING RESOURCE CENTER','RENTAL HOUSING SERVICES',None,None,None,None,None
2693,2693,1216867,None,None,None,7489,754,None,54770,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,754,'GREAT RIVERS 2-1-1',None,'GREAT RIVERS 2-1-1',None,None,None,'SUPPORTIVE LISTENING - IN HOUSE USE',None,1830432,'GREAT RIVERS 2-1-1',None
2693,2693,1216830,None,None,None,7489,754,None,54770,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,754,'GREAT RIVERS 2-1-1',None,'GREAT RIVERS 2-1-1',None,None,None,'SUPPORTIVE LISTENING - IN HOUSE USE',None,1830382,'GREAT RIVERS 2-1-1',None
2680,2680,1216819,None,None,None,7489,754,None,54770,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,754,'GREAT RIVERS 2-1-1',None,'GREAT RIVERS 2-1-1',None,None,None,'SUPPORTIVE LISTENING - IN HOUSE USE',None,1830367,'GREAT RIVERS 2-1-1',None
2843,2843,1216783,None,None,None,13765,5536,None,64116,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,5536,"""NATIONAL INSTITUTE ON AGING - ALZHEIMER'S DISEASE EDUCATION AND REFERRAL CENTER""",None,"""NATIONAL INSTITUTE ON AGING - ALZHEIMER'S DISEASE EDUCATION AND REFERRAL CENTER""",None,None,None,'FRIENDSHIP LINE',None,1830307,"""NATIONAL INSTITUTE ON AGING - ALZHEIMER'S DISEASE EDUCATION AND REFERRAL CENTER""",None
2702,2702,1216763,None,None,None,7489,754,None,54770,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,754,'GREAT RIVERS 2-1-1',None,'GREAT RIVERS 2-1-1',None,None,None,'SUPPORTIVE LISTENING - IN HOUSE USE',None,1830272,'GREAT RIVERS 2-1-1',None
26988,26988,1216666,None,None,None,28435,None,None,49818,None,None,407882,None,'BH-1800.8500-150','Community Shelters',None,16181,'MILWAUKEE RESCUE MISSION - JOY HOUSE',None,None,None,None,None,'JOY HOUSE',None,1830061,'MILWAUKEE RESCUE MISSION',None
2890,2890,1216632,None,None,None,7489,754,None,54770,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,754,'GREAT RIVERS 2-1-1',None,'GREAT RIVERS 2-1-1',None,None,None,'SUPPORTIVE LISTENING - IN HOUSE USE',None,1830001,'GREAT RIVERS 2-1-1',None
24097,24097,1216622,None,None,None,28400,None,None,61692,None,None,408258,None,'BV-8900.9300-180','Electric Service Payment Assistance',None,16174,'MILWAUKEE COUNTY DEPARTMENT OF HEALTH AND HUMAN SERVICES - MARCIA P COGGS HUMAN SERVICE CENTER',None,None,None,None,None,'ENERGY ASSISTANCE AND CRISIS ENERGY APPOINTMENTS',None,1829984,'MILWAUKEE COUNTY DEPARTMENT OF HEALTH AND HUMAN SERVICES',None
25700,25700,1216615,None,None,None,32482,None,None,55118,None,None,407761,None,'BD-1800.2000','Food Pantries',None,17904,'LAKEVIEW CHURCH OF CHRIST',None,None,None,None,None,'FOOD PANTRY',None,1829975,'LAKEVIEW CHURCH OF CHRIST',None
2843,2843,1216612,None,None,None,7489,754,None,54770,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,754,'GREAT RIVERS 2-1-1',None,'GREAT RIVERS 2-1-1',None,None,None,'SUPPORTIVE LISTENING - IN HOUSE USE',None,1829971,'GREAT RIVERS 2-1-1',None
2670,2670,1216427,None,None,None,7489,754,None,54770,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,754,'GREAT RIVERS 2-1-1',None,'GREAT RIVERS 2-1-1',None,None,None,'SUPPORTIVE LISTENING - IN HOUSE USE',None,1829625,'GREAT RIVERS 2-1-1',None
22475,22475,1216385,None,None,None,64761,None,None,'VITA Programs',23592,None,None,None,None,'VOLUNTEER INCOME TAX ASSISTANCE PROGRAM - SOUTHEAST WISCONSIN',None,None,None,46357,None,None,'Social Security Numbers',15434,None,None,None,None,'SOCIAL SECURITY ADMINISTRATION'
22475,22475,1216385,None,37592,None,None,408943,'DT-8800.9300',None,'VOLUNTEER INCOME TAX ASSISTANCE PROGRAM - SOUTHEAST WISCONSIN - MILWAUKEE AREA TECHNICAL COLLEGE - DOWNTOWN CAMPUS',None,None,'VOLUNTEER INCOME TAX ASSISTANCE - MILWAUKEE AREA TECHNICAL COLLEGE - DOWNTOWN CAMPUS',1829551,None,None,26915,None,None,408758,'DF-7000.8250',None,'SOCIAL SECURITY ADMINISTRATION - MILWAUKEE - WISCONSIN AVE',None,None,'FINANCIAL ASSISTANCE - MILWAUKEE - WISCONSIN AVE',1829552,None
18204,18204,1216288,None,None,None,27694,None,None,48057,None,None,407882,None,'BH-1800.8500-150','Community Shelters',None,15792,'HOPE HOUSE OF MILWAUKEE',None,None,None,None,None,'HOUSING SERVICES',None,1829369,'HOPE HOUSE OF MILWAUKEE',None
2693,2693,1216287,None,None,None,7489,754,None,54770,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,754,'GREAT RIVERS 2-1-1',None,'GREAT RIVERS 2-1-1',None,None,None,'SUPPORTIVE LISTENING - IN HOUSE USE',None,1829368,'GREAT RIVERS 2-1-1',None
18204,18204,1216278,None,None,None,30499,None,None,52237,None,None,407882,None,'BH-1800.8500-150','Community Shelters',None,16934,'211 USE - COMMUNITY SHELTER UNMET',29157,None,'BH-1800.8500-150 * YK-2000','Community Shelters * Families',None,'COMMUNITY SHELTER - UNMET',None,1829358,'211 USE - COMMUNITY SHELTER UNMET',<NESTED LIST>
30025,30025,1216221,None,None,None,27857,None,None,48477,None,None,410693,None,'LN-1500','Community Clinics',None,15868,'PROGRESSIVE COMMUNITY HEALTH CENTERS - LISBON AVENUE HEALTH CENTER',None,None,None,None,None,'COMMUNITY CLINIC - LISBON AVENUE HEALTH CENTER',None,1829261,'PROGRESSIVE COMMUNITY HEALTH CENTERS',None
2841,2841,1216193,None,None,None,7489,754,None,16319,None,None,413247,None,'RP-1500.1400-250','General Crisis Intervention Hotlines',None,754,'GREAT RIVERS 2-1-1',None,'GREAT RIVERS 2-1-1',None,None,None,'TELEPHONE CRISIS SERVICES',None,1852877,'GREAT RIVERS 2-1-1',None
17739,17739,1216191,None,None,None,61863,None,None,'Homelessness Prevention Programs',15476,None,None,None,None,'COMMUNITY ADVOCATES',None,None,None,64439,None,None,'Homelessness Prevention Programs',23570,None,None,None,None,'MILWAUKEE RENTAL HOUSING RESOURCE CENTER'
17739,17739,1216191,None,27055,None,None,3,'BH-0500.3140',None,'COMMUNITY ADVOCATES - JAMES LOVELL ST',None,None,'HOMELESS PREVENTION AND FINANCIAL ASSISTANCE PROGRAM',1829216,None,None,37477,None,None,3,'BH-0500.3140',None,'MILWAUKEE RENTAL HOUSING RESOURCE CENTER',None,None,'RENTAL HOUSING SERVICES',1829217,None
2890,2890,1216182,None,None,None,7489,754,None,54770,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,754,'GREAT RIVERS 2-1-1',None,'GREAT RIVERS 2-1-1',None,None,None,'SUPPORTIVE LISTENING - IN HOUSE USE',None,1829204,'GREAT RIVERS 2-1-1',None
23078,23078,1216166,None,None,None,28397,None,None,49695,None,None,414507,None,'TJ-3000.1500','Comprehensive Information and Referral',None,16173,'IMPACT - 211',None,None,None,None,None,'IMPACT 211',None,1829188,'IMPACT',None
2777,2777,1216160,None,None,None,7489,754,None,54770,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,754,'GREAT RIVERS 2-1-1',None,'GREAT RIVERS 2-1-1',None,None,None,'SUPPORTIVE LISTENING - IN HOUSE USE',None,1829181,'GREAT RIVERS 2-1-1',None
2843,2843,1216148,None,None,None,7489,754,None,54770,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,754,'GREAT RIVERS 2-1-1',None,'GREAT RIVERS 2-1-1',None,None,None,'SUPPORTIVE LISTENING - IN HOUSE USE',None,1829162,'GREAT RIVERS 2-1-1',None
36422,36422,1216131,None,None,None,46024,None,None,'911 Services',15339,None,None,None,None,'WATERTOWN,None,None,None,55950,None,None,'General Crisis Intervention Hotlines',15351,None,None,None,None,'JEFFERSON COUNTY HUMAN SERVICES'
36422,36422,1216131,None,26791,None,None,410021,'JR-6000',None,'WATERTOWN CITY HALL',None,None,'POLICE DEPARTMENT',1829140,None,None,26806,None,None,413247,'RP-1500.1400-250',None,'JEFFERSON COUNTY HUMAN SERVICES - JEFFERSON',None,None,'CRISIS INTERVENTION',1829141,None
2670,2670,1216125,None,None,None,7489,754,None,54770,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,754,'GREAT RIVERS 2-1-1',None,'GREAT RIVERS 2-1-1',None,None,None,'SUPPORTIVE LISTENING - IN HOUSE USE',None,1829121,'GREAT RIVERS 2-1-1',None
2680,2680,1216104,None,None,None,7489,754,None,54770,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,754,'GREAT RIVERS 2-1-1',None,'GREAT RIVERS 2-1-1',None,None,None,'SUPPORTIVE LISTENING - IN HOUSE USE',None,1829097,'GREAT RIVERS 2-1-1',None
20749,20749,1216037,None,None,None,28435,None,None,49818,None,None,407882,None,'BH-1800.8500-150','Community Shelters',None,16181,'MILWAUKEE RESCUE MISSION - JOY HOUSE',29363,None,'BH-1800.8500-150 * YK-8200.8100','Community Shelters * Single Women',None,'JOY HOUSE',None,1828989,'MILWAUKEE RESCUE MISSION',None
31057,31057,1216030,None,None,None,27894,None,None,48573,None,None,414508,None,'TJ-3000.8000','Specialized Information and Referral',None,15893,'INDEPENDENCEFIRST',27142,None,'TJ-3000.8000 * YZ-1700','Specialized Information and Referral * Disabilities Issues',None,'INDEPENDENT LIVING SERVICES',None,1828980,'INDEPENDENCEFIRST',None
37191,37191,1216006,None,None,None,30499,None,None,52237,None,None,407882,None,'BH-1800.8500-150','Community Shelters',None,16934,'211 USE - COMMUNITY SHELTER UNMET',29363,None,'BH-1800.8500-150 * YK-8200.8100','Community Shelters * Single Women',None,'COMMUNITY SHELTER - UNMET',None,1828939,'211 USE - COMMUNITY SHELTER UNMET',None
2693,2693,1215933,None,None,None,7489,754,None,54770,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,754,'GREAT RIVERS 2-1-1',None,'GREAT RIVERS 2-1-1',None,None,None,'SUPPORTIVE LISTENING - IN HOUSE USE',None,1828813,'GREAT RIVERS 2-1-1',None
21319,21319,1215892,None,28159,49132,409284,'Legal Counseling','LEGAL AID SOCIETY OF MILWAUKEE',None,'CIVIL DIVISION','LEGAL AID SOCIETY OF MILWAUKEE',None,None,None,None,None,None,None,None,None,None,None,None,'FT-3200',15983,None,None,1828747
21319,21319,1215892,None,None,None,None,None,None,None,None,None,None,None,None,'BH-3800.7000',15476,None,None,1828746,None,28153,49106,409387,'General Legal Aid','LEGAL ACTION OF WISCONSIN - MILWAUKEE & WAUKESHA',None,'LEGAL SERVICES - MILWAUKEE & WAUKESHA OFFICE','LEGAL ACTION OF WISCONSIN'
21319,21319,1215892,None,None,None,'FP-4000',15987,None,None,1828745,None,27055,61863,407943,'Rent Payment Assistance','COMMUNITY ADVOCATES - JAMES LOVELL ST',None,'HOMELESS PREVENTION AND FINANCIAL ASSISTANCE PROGRAM','COMMUNITY ADVOCATES',None,None,None,None,None,None,None,None,None
22591,22591,1215880,None,None,None,28400,None,None,61692,None,None,408258,None,'BV-8900.9300-180','Electric Service Payment Assistance',None,16174,'MILWAUKEE COUNTY DEPARTMENT OF HEALTH AND HUMAN SERVICES - MARCIA P COGGS HUMAN SERVICE CENTER',None,None,None,None,None,'ENERGY ASSISTANCE AND CRISIS ENERGY APPOINTMENTS',None,1828710,'MILWAUKEE COUNTY DEPARTMENT OF HEALTH AND HUMAN SERVICES',None
23803,23803,1215847,None,None,17567,'PRIVATE RENTAL HOUSING',None,407978,None,1828646,None,'BH-7000.4600-450',None,None,49334,None,None,None,None,'METROPOLITAN ASSOCIATES',None,30883,None,None,'WISCONSIN AFFORDABLE HOUSING SEARCH ENGINES',None,'Housing Search Assistance',None
23803,23803,1215847,None,None,'CARDINAL CAPITAL MANAGEMENT',None,26937,None,None,'SAINT CLARE MANAGEMENT',None,'Low Income/Subsidized Private Rental Housing',None,None,None,16035,'HOUSING SERVICES',None,407978,None,1828649,None,'BH-3900.3100',None,None,19762,None,None
23803,23803,1215847,None,407978,None,1828645,None,'BH-7000.4600-450',None,None,47776,None,None,None,None,'MERIDIAN GROUP',None,26934,None,None,'METROPOLITAN ASSOCIATES',None,'Housing Search Assistance',None,None,None,2279,'HOUSING SEARCH ASSISTANCE - WIHOUSINGSEARCH.ORG'
23803,23803,1215847,31808,None,None,'CARDINAL CAPITAL MANAGEMENT',None,'Low Income/Subsidized Private Rental Housing',None,None,None,15698,'ZZZ - HOUSING SERVICES',None,407978,None,1828648,None,'BH-7000.4600-450',None,None,52339,None,None,None,None,'SOCIALSERVE.COM',None
23803,23803,1215847,None,'BH-7000.4600-450',None,None,46438,None,None,None,None,'ZZZ - LINDSAY COMMONS',None,28215,None,None,'MERIDIAN GROUP',None,'Low Income/Subsidized Private Rental Housing',None,None,None,16992,'HOUSING SERVICES',None,407956,None,1828651
23803,23803,1215847,None,'Low Income/Subsidized Private Rental Housing',None,None,None,15443,'RENTAL HOUSING',None,407978,None,1828647,None,'BH-7000.4600-450',None,None,46423,None,None,None,None,'WISCONSIN AFFORDABLE HOUSING SEARCH ENGINES',None,12770,None,None,'SOCIALSERVE.COM'
23803,23803,1215847,54024,None,None,None,None,'SAINT CLARE MANAGEMENT',None,27555,None,None,'ZZZ - LINDSAY COMMONS',None,'Low Income/Subsidized Private Rental Housing',None,None,None,15440,'RENTAL HOUSING',None,407956,None,1828650,None,'BH-3900.3100',None,None
31057,31057,1215796,None,None,None,49818,None,None,'Community Shelters',16181,29363,'BH-1800.8500-150 * YK-8200.8100',None,None,'MILWAUKEE RESCUE MISSION',None,None,None,49887,None,None,'Homeless Drop In Centers',16199,None,None,None,None,'REPAIRERS OF THE BREACH'
31057,31057,1215796,None,28435,None,None,407882,'BH-1800.8500-150',None,'MILWAUKEE RESCUE MISSION - JOY HOUSE',None,'Community Shelters * Single Women','JOY HOUSE',1828522,None,None,28456,None,None,407880,'BH-1800.3500',None,'REPAIRERS OF THE BREACH',None,None,'DAYTIME SHELTER AND RESOURCE CENTER',1828523,None
38611,38611,1215765,None,None,None,19586,None,None,'Nursing Registries',2004,None,None,None,None,'ZZZWISCONSIN DEPARTMENT OF HEALTH SERVICES - DIVISION OF LONG TERM CARE',None,None,None,21971,None,None,'Workshops/Symposiums',11260,31710,'TJ-6500.9500 * YZ-1350',None,None,'RESPITE CARE ASSOCIATION OF WISCONSIN - (RCAW)'
38611,38611,1215765,None,12655,None,None,410419,'LH-2600.6050',None,'ZZZWISCONSIN DEPARTMENT OF HEALTH SERVICES - DIVISION OF LONG TERM CARE',None,None,'ZZZBUREAU OF EDUCATION SERVICECS AND TECHNOLOGY - WISCONSIN NURSE AIDE REGISTRY',1828469,None,None,19301,None,None,414621,'TJ-6500.9500',None,'RESPITE CARE ASSOCIATION OF WISCONSIN',None,'Workshops/Symposiums * Caregiver Issues','RESPITE CARE EDUCATION AND PROMOTION',1828470,None
20773,20773,1215694,None,None,None,28504,None,None,55073,None,None,413247,None,'RP-1500.1400-250','General Crisis Intervention Hotlines',None,16232,'ZZZ - MILWAUKEE COUNTY BEHAVIORAL HEALTH DIVISION - WAUWATOSA',None,None,None,None,None,'211 USE - MILWAUKEE COUNTY CRISIS',None,1828325,'MILWAUKEE COUNTY BEHAVIORAL HEALTH DIVISION',None
2841,2841,1215629,None,4466,None,'Errand Running/Shopping Assistance',None,None,'INTERNATIONAL QUALITY HOMECARE',None,35356,None,9431,None,None,None,9235,None,'Errand Running/Shopping Assistance',None,None,'BRIGHTSTAR CARE OF LA CROSSE',None,56111,None,18337,None,None
2841,2841,1215629,None,None,411605,None,'INTERNATIONAL QUALITY HOMECARE','IN HOME ASSISTANCE - LA CROSSE OFFICE',None,15455,None,'PH-3300.1800',"""FRIEDMAN'S HOME DELIVERY""",None,1828219,None,None,411605,None,'BRIGHTSTAR CARE OF LA CROSSE','HOMECARE SERVICES',None,33103,None,'PH-3300.1800','INNOVATIVE SERVICES - WESTERN REGIONAL OFFICE',None,1828221
